name,latitude,longitude,street,city,state,zip_code,phone,open_hours,style_url,description
Grocery Outlet,37.6193824,-122.0374059,31049 Mission Blvd,Hayward,CA,94544,510-400-9524,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 37.6193824<br>Longitude: -122.0374059<br>Street: 31049 Mission Blvd<br>City: Hayward<br>State: CA<br>Zip_Code: 94544<br>Phone: 510-400-9524<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,37.79876,-121.19403,1391 E Yosemite Avenue,Manteca,CA,95336,209-239-4295,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9,#icon-1685-A52714,Latitude: 37.79876<br>Longitude: -121.19403<br>Street: 1391 E Yosemite Avenue<br>City: Manteca<br>State: CA<br>Zip_Code: 95336<br>Phone: 209-239-4295<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9
Grocery Outlet,39.9888792,-75.7889254,1851 E Lincoln Highway,Coatesville,PA,19320,610-466-1400,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9,#icon-1685-A52714,Latitude: 39.9888792<br>Longitude: -75.7889254<br>Street: 1851 E Lincoln Highway<br>City: Coatesville<br>State: PA<br>Zip_Code: 19320<br>Phone: 610-466-1400<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9
Grocery Outlet,40.164481,-122.227521,580 S Main Street,Red Bluff,CA,96080,530-529-2130,monday - friday:  7am-9pm | saturday:  7am-9pm | sunday:  7am-9pm,#icon-1685-A52714,Latitude: 40.164481<br>Longitude: -122.227521<br>Street: 580 S Main Street<br>City: Red Bluff<br>State: CA<br>Zip_Code: 96080<br>Phone: 530-529-2130<br>Open Hours: monday - friday:  7am-9pm | saturday:  7am-9pm | sunday:  7am-9pm
Grocery Outlet,33.9392002,-118.1326596,8320 Firestone Blvd,Downey,CA,90241,562-231-2333,monday - friday:  8am-10pm | saturday:  8am-10pm | sunday:  8am-10pm,#icon-1685-A52714,Latitude: 33.9392002<br>Longitude: -118.1326596<br>Street: 8320 Firestone Blvd<br>City: Downey<br>State: CA<br>Zip_Code: 90241<br>Phone: 562-231-2333<br>Open Hours: monday - friday:  8am-10pm | saturday:  8am-10pm | sunday:  8am-10pm
Grocery Outlet,40.680161,-75.245821,2451 Nazareth Road Suite 12,Easton,PA,18045,610-438-1652,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm,#icon-1685-A52714,Latitude: 40.680161<br>Longitude: -75.245821<br>Street: 2451 Nazareth Road Suite 12<br>City: Easton<br>State: PA<br>Zip_Code: 18045<br>Phone: 610-438-1652<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm
Grocery Outlet,46.38664,-116.98464,117 Thain Road,Lewiston,ID,83501,208-746-1003,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 46.38664<br>Longitude: -116.98464<br>Street: 117 Thain Road<br>City: Lewiston<br>State: ID<br>Zip_Code: 83501<br>Phone: 208-746-1003<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,38.92086,-119.99219,2358 Lake Tahoe Boulevard,South Lake Tahoe,CA,96150,530-542-1077,monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm,#icon-1685-A52714,Latitude: 38.92086<br>Longitude: -119.99219<br>Street: 2358 Lake Tahoe Boulevard<br>City: South Lake Tahoe<br>State: CA<br>Zip_Code: 96150<br>Phone: 530-542-1077<br>Open Hours: monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm
Grocery Outlet,45.60648,-121.2007,1300 West 6th Street,The Dalles,OR,97058,541-506-5055,monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm,#icon-1685-A52714,Latitude: 45.60648<br>Longitude: -121.2007<br>Street: 1300 West 6th Street<br>City: The Dalles<br>State: OR<br>Zip_Code: 97058<br>Phone: 541-506-5055<br>Open Hours: monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm
Grocery Outlet,34.2808678,-118.8891911,425 Los Angeles Ave,Moorpark,CA,93021,805-517-1922,monday - friday:  7am-10pm | saturday:  7am-10pm | sunday:  7am-10pm,#icon-1685-A52714,Latitude: 34.2808678<br>Longitude: -118.8891911<br>Street: 425 Los Angeles Ave<br>City: Moorpark<br>State: CA<br>Zip_Code: 93021<br>Phone: 805-517-1922<br>Open Hours: monday - friday:  7am-10pm | saturday:  7am-10pm | sunday:  7am-10pm
Grocery Outlet,47.85810833,-121.96666482,405 Butler Avenue,Monroe,WA,98272,360-794-4519,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9,#icon-1685-A52714,Latitude: 47.85810833<br>Longitude: -121.96666482<br>Street: 405 Butler Avenue<br>City: Monroe<br>State: WA<br>Zip_Code: 98272<br>Phone: 360-794-4519<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9
Grocery Outlet,47.532666,-122.622089,1730 Se Mile Hill Dr Ste 110,Port Orchard,WA,98366,360-519-3680,monday - friday:  8am - 8pm | saturday:  8am - 8pm | sunday:  8am - 8pm,#icon-1685-A52714,Latitude: 47.532666<br>Longitude: -122.622089<br>Street: 1730 Se Mile Hill Dr Ste 110<br>City: Port Orchard<br>State: WA<br>Zip_Code: 98366<br>Phone: 360-519-3680<br>Open Hours: monday - friday:  8am - 8pm | saturday:  8am - 8pm | sunday:  8am - 8pm
Grocery Outlet,36.30923,-119.31394,2323 S Mooney Boulevard,Visalia,CA,93277,559-739-2953,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 36.30923<br>Longitude: -119.31394<br>Street: 2323 S Mooney Boulevard<br>City: Visalia<br>State: CA<br>Zip_Code: 93277<br>Phone: 559-739-2953<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,45.53603,-122.61742,4420 Ne Hancock Street,Portland,OR,97213,503-282-5248,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 45.53603<br>Longitude: -122.61742<br>Street: 4420 Ne Hancock Street<br>City: Portland<br>State: OR<br>Zip_Code: 97213<br>Phone: 503-282-5248<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,45.64199,-122.61361,5800 Ne Fourth Plain Blvd,Vancouver,WA,98661,360-695-9257,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-8,#icon-1685-A52714,Latitude: 45.64199<br>Longitude: -122.61361<br>Street: 5800 Ne Fourth Plain Blvd<br>City: Vancouver<br>State: WA<br>Zip_Code: 98661<br>Phone: 360-695-9257<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-8
Grocery Outlet,45.406102,-122.797271,15705 Sw 116th Avenue,Portland,OR,97224,503-968-8991,monday - friday:  8-10 | saturday:  8-10 | sunday:  8-10,#icon-1685-A52714,Latitude: 45.406102<br>Longitude: -122.797271<br>Street: 15705 Sw 116th Avenue<br>City: Portland<br>State: OR<br>Zip_Code: 97224<br>Phone: 503-968-8991<br>Open Hours: monday - friday:  8-10 | saturday:  8-10 | sunday:  8-10
Grocery Outlet,45.6675285,-118.8043647,1810 Sw Court Avenue,Pendleton,OR,97801,541-429-4210,monday - friday:  8am - 8pm | saturday:  8am - 8pm | sunday:  8am - 8pm,#icon-1685-A52714,Latitude: 45.6675285<br>Longitude: -118.8043647<br>Street: 1810 Sw Court Avenue<br>City: Pendleton<br>State: OR<br>Zip_Code: 97801<br>Phone: 541-429-4210<br>Open Hours: monday - friday:  8am - 8pm | saturday:  8am - 8pm | sunday:  8am - 8pm
Grocery Outlet,44.04502,-123.0056,160 S 14th St,Springfield,OR,97477,541-726-1306,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9,#icon-1685-A52714,Latitude: 44.04502<br>Longitude: -123.0056<br>Street: 160 S 14th St<br>City: Springfield<br>State: OR<br>Zip_Code: 97477<br>Phone: 541-726-1306<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9
Grocery Outlet,34.86429551,-118.17716532,2550 Rosamond Boulevard,Rosamond,CA,93560,661-235-0600,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 34.86429551<br>Longitude: -118.17716532<br>Street: 2550 Rosamond Boulevard<br>City: Rosamond<br>State: CA<br>Zip_Code: 93560<br>Phone: 661-235-0600<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,36.68781,-121.79787,215 Reservation Road Marina Village Center,Marina,CA,93933,831-384-4411,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 36.68781<br>Longitude: -121.79787<br>Street: 215 Reservation Road Marina Village Center<br>City: Marina<br>State: CA<br>Zip_Code: 93933<br>Phone: 831-384-4411<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,40.5829046,-122.4258674,3685 Eureka Way,Redding,CA,96001,530-768-1379,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  9am-9pm,#icon-1685-A52714,Latitude: 40.5829046<br>Longitude: -122.4258674<br>Street: 3685 Eureka Way<br>City: Redding<br>State: CA<br>Zip_Code: 96001<br>Phone: 530-768-1379<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  9am-9pm
Grocery Outlet,34.2708543,-119.1708422,9372 Telephone Road,Ventura,CA,93004,805-303-6282,monday - friday:  6am-10pm | saturday:  6am-10pm | sunday:  6am-10pm,#icon-1685-A52714,Latitude: 34.2708543<br>Longitude: -119.1708422<br>Street: 9372 Telephone Road<br>City: Ventura<br>State: CA<br>Zip_Code: 93004<br>Phone: 805-303-6282<br>Open Hours: monday - friday:  6am-10pm | saturday:  6am-10pm | sunday:  6am-10pm
Grocery Outlet,38.67729,-121.75865,1366 E Main Street,Woodland,CA,95776,530-662-1891,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9,#icon-1685-A52714,Latitude: 38.67729<br>Longitude: -121.75865<br>Street: 1366 E Main Street<br>City: Woodland<br>State: CA<br>Zip_Code: 95776<br>Phone: 530-662-1891<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9
Grocery Outlet,39.75672,-121.8468,2157 Pillsbury Road,Chico,CA,95926,530-345-2666,monday - friday:  7am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 39.75672<br>Longitude: -121.8468<br>Street: 2157 Pillsbury Road<br>City: Chico<br>State: CA<br>Zip_Code: 95926<br>Phone: 530-345-2666<br>Open Hours: monday - friday:  7am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,38.96181,-122.63339,14806 Olympic Drive,Clearlake,CA,95422,707-994-4475,monday - friday:  7-9 | saturday:  7-9 | sunday:  7-9,#icon-1685-A52714,Latitude: 38.96181<br>Longitude: -122.63339<br>Street: 14806 Olympic Drive<br>City: Clearlake<br>State: CA<br>Zip_Code: 95422<br>Phone: 707-994-4475<br>Open Hours: monday - friday:  7-9 | saturday:  7-9 | sunday:  7-9
Grocery Outlet,33.74764,-116.95684,1470 East Florida Avenue,Hemet,CA,92544,951-766-8819,monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm,#icon-1685-A52714,Latitude: 33.74764<br>Longitude: -116.95684<br>Street: 1470 East Florida Avenue<br>City: Hemet<br>State: CA<br>Zip_Code: 92544<br>Phone: 951-766-8819<br>Open Hours: monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm
Grocery Outlet,45.75162,-122.88003,52115 Sw Chinook Way,Scappoose,OR,97056,503-543-2776,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9,#icon-1685-A52714,Latitude: 45.75162<br>Longitude: -122.88003<br>Street: 52115 Sw Chinook Way<br>City: Scappoose<br>State: OR<br>Zip_Code: 97056<br>Phone: 503-543-2776<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9
Grocery Outlet,35.601985,-119.344383,1650 Highway 46,Wasco,CA,93280,661-438-5111,monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm,#icon-1685-A52714,Latitude: 35.601985<br>Longitude: -119.344383<br>Street: 1650 Highway 46<br>City: Wasco<br>State: CA<br>Zip_Code: 93280<br>Phone: 661-438-5111<br>Open Hours: monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm
Grocery Outlet,45.40817,-122.62448,15810 Se Mcloughlin Boulevard,Portland,OR,97267,503-652-8515,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 45.40817<br>Longitude: -122.62448<br>Street: 15810 Se Mcloughlin Boulevard<br>City: Portland<br>State: OR<br>Zip_Code: 97267<br>Phone: 503-652-8515<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,34.39491596,-118.92729499,1108 Ventura Street,Fillmore,CA,93015,805-727-8996,monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm,#icon-1685-A52714,Latitude: 34.39491596<br>Longitude: -118.92729499<br>Street: 1108 Ventura Street<br>City: Fillmore<br>State: CA<br>Zip_Code: 93015<br>Phone: 805-727-8996<br>Open Hours: monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm
Grocery Outlet,44.58603506,-123.25932788,1755 Nw 9th Street Suite 110,Corvallis,OR,97330,541-752-3045,monday - friday:  8am-10pm | saturday:  8am-10pm | sunday:  8am-10pm,#icon-1685-A52714,Latitude: 44.58603506<br>Longitude: -123.25932788<br>Street: 1755 Nw 9th Street Suite 110<br>City: Corvallis<br>State: OR<br>Zip_Code: 97330<br>Phone: 541-752-3045<br>Open Hours: monday - friday:  8am-10pm | saturday:  8am-10pm | sunday:  8am-10pm
Grocery Outlet,48.10533045,-123.37736227,2823 Highway 101,Port Angeles,WA,98362,360-504-2094,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 48.10533045<br>Longitude: -123.37736227<br>Street: 2823 Highway 101<br>City: Port Angeles<br>State: WA<br>Zip_Code: 98362<br>Phone: 360-504-2094<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,33.747409,-116.995888,3200 W Florida Avenue,Hemet,CA,92545,951-484-3136,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 33.747409<br>Longitude: -116.995888<br>Street: 3200 W Florida Avenue<br>City: Hemet<br>State: CA<br>Zip_Code: 92545<br>Phone: 951-484-3136<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,39.821669,-76.998245,1150 Carlisle Street,Hanover,PA,17331,717-634-2982,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 39.821669<br>Longitude: -76.998245<br>Street: 1150 Carlisle Street<br>City: Hanover<br>State: PA<br>Zip_Code: 17331<br>Phone: 717-634-2982<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,38.6104517,-121.4494051,2308 Del Paso Blvd,Sacramento,CA,95815,916-561-2355,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm,#icon-1685-A52714,Latitude: 38.6104517<br>Longitude: -121.4494051<br>Street: 2308 Del Paso Blvd<br>City: Sacramento<br>State: CA<br>Zip_Code: 95815<br>Phone: 916-561-2355<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm
Grocery Outlet,40.41572,-120.64993,1616 Main Street,Susanville,CA,96130,530-251-2581,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9,#icon-1685-A52714,Latitude: 40.41572<br>Longitude: -120.64993<br>Street: 1616 Main Street<br>City: Susanville<br>State: CA<br>Zip_Code: 96130<br>Phone: 530-251-2581<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9
Grocery Outlet,47.72879,-117.40872,7810 N Division Street,Spokane,WA,99208,509-484-4850,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 47.72879<br>Longitude: -117.40872<br>Street: 7810 N Division Street<br>City: Spokane<br>State: WA<br>Zip_Code: 99208<br>Phone: 509-484-4850<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,38.67153,-121.16267,671 East Bidwell,Folsom,CA,95630,916-986-9131,monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm,#icon-1685-A52714,Latitude: 38.67153<br>Longitude: -121.16267<br>Street: 671 East Bidwell<br>City: Folsom<br>State: CA<br>Zip_Code: 95630<br>Phone: 916-986-9131<br>Open Hours: monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm
Grocery Outlet,39.2272,-121.03396,616 Sutton Way,Grass Valley,CA,95945,530-477-6961,monday - friday:  7-9 | saturday:  7-9 | sunday:  7-9,#icon-1685-A52714,Latitude: 39.2272<br>Longitude: -121.03396<br>Street: 616 Sutton Way<br>City: Grass Valley<br>State: CA<br>Zip_Code: 95945<br>Phone: 530-477-6961<br>Open Hours: monday - friday:  7-9 | saturday:  7-9 | sunday:  7-9
Grocery Outlet,45.6689727,-122.55019682,11808 Ne Fourth Plain Blvd,Vancouver,WA,98682,360-314-2052,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 8pm,#icon-1685-A52714,Latitude: 45.6689727<br>Longitude: -122.55019682<br>Street: 11808 Ne Fourth Plain Blvd<br>City: Vancouver<br>State: WA<br>Zip_Code: 98682<br>Phone: 360-314-2052<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 8pm
Grocery Outlet,37.7797423,-122.4874174,6333 Geary Boulevard,San Francisco,CA,94121,415-876-5576,monday - friday:  8am - 10pm | saturday:  8am - 10pm | sunday:  8am - 10pm,#icon-1685-A52714,Latitude: 37.7797423<br>Longitude: -122.4874174<br>Street: 6333 Geary Boulevard<br>City: San Francisco<br>State: CA<br>Zip_Code: 94121<br>Phone: 415-876-5576<br>Open Hours: monday - friday:  8am - 10pm | saturday:  8am - 10pm | sunday:  8am - 10pm
Grocery Outlet,33.929485,-118.3242093,2810 W Imperial Highway,Inglewood,CA,90303,323-451-3070,monday - friday:  7am-9pm | saturday:  7am-9pm | sunday:  7am-9pm,#icon-1685-A52714,Latitude: 33.929485<br>Longitude: -118.3242093<br>Street: 2810 W Imperial Highway<br>City: Inglewood<br>State: CA<br>Zip_Code: 90303<br>Phone: 323-451-3070<br>Open Hours: monday - friday:  7am-9pm | saturday:  7am-9pm | sunday:  7am-9pm
Grocery Outlet,38.697702,-121.002432,3040 Green Valley Road,Shingle Springs,CA,95682,,,#icon-1685-A52714,Latitude: 38.697702<br>Longitude: -121.002432<br>Street: 3040 Green Valley Road<br>City: Shingle Springs<br>State: CA<br>Zip_Code: 95682<br>Phone: <br>Open Hours:
Grocery Outlet,34.13550796,-116.09740363,71722 29 Palms Highway,Twentynine Palms,CA,92277,760-800-2488,monday - friday:  8am - 10pm | saturday:  8am - 10pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 34.13550796<br>Longitude: -116.09740363<br>Street: 71722 29 Palms Highway<br>City: Twentynine Palms<br>State: CA<br>Zip_Code: 92277<br>Phone: 760-800-2488<br>Open Hours: monday - friday:  8am - 10pm | saturday:  8am - 10pm | sunday:  8am - 9pm
Grocery Outlet,38.346897,-122.710648,6335 Commerce Boulevard,Rohnert Park,CA,94928,707-588-9485,monday - friday:  7-10 | saturday:  7-10 | sunday:  7-10,#icon-1685-A52714,Latitude: 38.346897<br>Longitude: -122.710648<br>Street: 6335 Commerce Boulevard<br>City: Rohnert Park<br>State: CA<br>Zip_Code: 94928<br>Phone: 707-588-9485<br>Open Hours: monday - friday:  7-10 | saturday:  7-10 | sunday:  7-10
Grocery Outlet,47.90599039,-122.24010321,10115 Evergreen Way,Everett,WA,98204,425-353-6224,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 47.90599039<br>Longitude: -122.24010321<br>Street: 10115 Evergreen Way<br>City: Everett<br>State: WA<br>Zip_Code: 98204<br>Phone: 425-353-6224<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,33.67923885,-116.29698513,50929 Washington Street,La Quinta,CA,92253,760-771-8489,monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm,#icon-1685-A52714,Latitude: 33.67923885<br>Longitude: -116.29698513<br>Street: 50929 Washington Street<br>City: La Quinta<br>State: CA<br>Zip_Code: 92253<br>Phone: 760-771-8489<br>Open Hours: monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm
Grocery Outlet,43.6349977,-116.6457899,4907 Cleveland Blvd,Caldwell,ID,83605,208-459-1099,monday - friday:  8am - 10pm | saturday:  8am - 10pm | sunday:  8am - 10pm,#icon-1685-A52714,Latitude: 43.6349977<br>Longitude: -116.6457899<br>Street: 4907 Cleveland Blvd<br>City: Caldwell<br>State: ID<br>Zip_Code: 83605<br>Phone: 208-459-1099<br>Open Hours: monday - friday:  8am - 10pm | saturday:  8am - 10pm | sunday:  8am - 10pm
Grocery Outlet,33.14833,-117.19921,125 S Rancho Santa Fe Road,San Marcos,CA,92078,760-571-5855,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 33.14833<br>Longitude: -117.19921<br>Street: 125 S Rancho Santa Fe Road<br>City: San Marcos<br>State: CA<br>Zip_Code: 92078<br>Phone: 760-571-5855<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,42.5631,-114.43769,2318 Addison Avenue East,Twin Falls,ID,83301,208-734-0293,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 42.5631<br>Longitude: -114.43769<br>Street: 2318 Addison Avenue East<br>City: Twin Falls<br>State: ID<br>Zip_Code: 83301<br>Phone: 208-734-0293<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,47.61204,-122.29623,1126 Martin Luther King Jr Way,Seattle,WA,98122,206-302-1005,monday - friday:  8-10 | saturday:  8-10 | sunday:  8-10,#icon-1685-A52714,Latitude: 47.61204<br>Longitude: -122.29623<br>Street: 1126 Martin Luther King Jr Way<br>City: Seattle<br>State: WA<br>Zip_Code: 98122<br>Phone: 206-302-1005<br>Open Hours: monday - friday:  8-10 | saturday:  8-10 | sunday:  8-10
