"retailer","store_id","store_name","address","address_line_2","full_address","city","state","zip_code","country","latitude","longitude","phone","location_type","location_subtype","region_code","time_zone","opening_date","has_gas","has_pharmacy","has_food_court","has_optical","has_hearing_aids","has_tire_center","services","source","source_url","retrieved_at"
"Costco","1191","Kalamazoo","5100 CENTURY AVE","","5100 CENTURY AVE, KALAMAZOO, MI, 49006-5714","KALAMAZOO","MI","49006-5714","US","42.27201209","-85.65097526","(269) 743-2298","Sales Location","Warehouse","MW","America/Detroit","2014-11-12","True","True","True","True","True","True","AT&T Cellular Kiosk | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.7940957Z"
"Costco","391","Haggerty","20000 HAGGERTY RD","","20000 HAGGERTY RD, LIVONIA, MI, 48152-1011","LIVONIA","MI","48152-1011","US","42.43310848","-83.43024024","(734) 464-6399","Sales Location","Warehouse","MW","America/Detroit","1998-05-01","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.6666645Z"
"Costco","390","Middlebelt","13700 MIDDLEBELT RD","","13700 MIDDLEBELT RD, LIVONIA, MI, 48150-2215","LIVONIA","MI","48150-2215","US","42.38201623","-83.33187217","(734) 427-0563","Sales Location","Warehouse","MW","America/Detroit","1998-05-01","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.6646667Z"
"Costco","393","Madison Heights","30550 STEPHENSON HWY","","30550 STEPHENSON HWY, MADISON HEIGHTS, MI, 48071-1611","MADISON HEIGHTS","MI","48071-1611","US","42.51602761","-83.11690877","(248) 616-0048","Sales Location","Warehouse","MW","America/Detroit","1998-05-01","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.6718268Z"
"Costco","1420","Midland","4816 BAY CITY RD","","4816 BAY CITY RD, MIDLAND, MI, 48642-6310","MIDLAND","MI","48642-6310","US","43.60307807","-84.16954684","(989) 488-1553","Sales Location","Warehouse","MW","America/Detroit","2020-11-12","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.1057733Z"
"Costco","394","Roseville MI","27118 GRATIOT AVE","","27118 GRATIOT AVE, ROSEVILLE, MI, 48066-2915","ROSEVILLE","MI","48066-2915","US","42.49638554","-82.93498774","(586) 447-0191","Sales Location","Warehouse","MW","America/Detroit","1998-05-01","True","True","True","True","True","True","ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.6748391Z"
"Costco","374","Lakeside","45460 MARKET ST","","45460 MARKET ST, SHELBY TOWNSHIP, MI, 48315-6224","SHELBY TOWNSHIP","MI","48315-6224","US","42.62975323","-82.97919685","(586) 580-2000","Sales Location","Warehouse","MW","America/Detroit","2001-10-17","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.6233636Z"
"Costco","1663","Southfield Bus Ctr","21110 NORTHWESTERN HWY","","21110 NORTHWESTERN HWY, SOUTHFIELD, MI, 48075-5013","SOUTHFIELD","MI","48075-5013","US","42.447734581720425","-83.20456013556013","(248) 233-8431","Sales Location","Business Center","BD","America/Detroit","2024-01-25","False","False","False","False","False","False","*General Information | *General Information - English | Business Delivery | Business Products | Delivery | Executive Membership | Fresh Produce | Membership | Office Furniture | Restaurant & Hospitality Products | Restaurant Supplies | Tobacco","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.2584956Z"
"Costco","1279","Traverse City","125 E SOUTH AIRPORT RD","","125 E SOUTH AIRPORT RD, TRAVERSE CITY, MI, 49686-4864","TRAVERSE CITY","MI","49686-4864","US","44.7342715","-85.5716373","(231) 252-7000","Sales Location","Warehouse","MW","America/Detroit","2017-10-26","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Diesel | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.9589832Z"
"Costco","744","Wyoming","4901 WILSON AVE SW","","4901 WILSON AVE SW, WYOMING, MI, 49418-8788","WYOMING","MI","49418-8788","US","42.87595782","-85.76337797","(616) 406-2651","Sales Location","Warehouse","MW","America/Detroit","2005-06-16","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.2064449Z"
"Costco","1122","Baxter","13650 ELDER DR","","13650 ELDER DR, BAXTER, MN, 56425-8818","BAXTER","MN","56425-8818","US","46.34929759","-94.24713969","(218) 855-5740","Sales Location","Warehouse","MW","America/Chicago","2012-10-24","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.7007547Z"
"Costco","1087","Burnsville","14050 BURNHAVEN DR","","14050 BURNHAVEN DR, BURNSVILLE, MN, 55337-4407","BURNSVILLE","MN","55337-4407","US","44.74967624","-93.29461182","(952) 229-6449","Sales Location","Warehouse","MW","America/Chicago","2010-11-23","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.6270483Z"
"Costco","1646","Chaska","2 OAKRIDGE DRIVE","","2 OAKRIDGE DRIVE, CHASKA, MN, 55318-1030","CHASKA","MN","55318-1030","US","44.84054","-93.601977","(952) 513-2821","Sales Location","Warehouse","MW","America/Chicago","2024-07-13","True","True","True","True","True","True","*General Information | Food Court | Gas Station | Hearing Aids | Optical Department | Pharmacy | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.2264353Z"
"Costco","1422","Duluth","4611 W ARROWHEAD RD.","","4611 W ARROWHEAD RD., DULUTH, MN, 55811-4030","DULUTH","MN","55811-4030","US","46.8233388","-92.1731843","(218) 600-5978","Sales Location","Warehouse","MW","America/Chicago","2021-10-28","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Optometrist | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.1108293Z"
"Costco","1363","Eagan","995 BLUE GENTIAN RD","","995 BLUE GENTIAN RD, EAGAN, MN, 55121-1542","EAGAN","MN","55121-1542","US","44.85968862","-93.14109183","(612) 439-8060","Sales Location","Warehouse","MW","America/Chicago","2019-11-15","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.0587702Z"
"Costco","783","Eden Prairie","12011 TECHNOLOGY DR","","12011 TECHNOLOGY DR, EDEN PRAIRIE, MN, 55344-3620","EDEN PRAIRIE","MN","55344-3620","US","44.8605022","-93.43594567","(952) 943-4801","Sales Location","Warehouse","MW","America/Chicago","2004-11-18","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.3565931Z"
"Costco","648","Maple Grove","11330 FOUNTAINS DR","","11330 FOUNTAINS DR, MAPLE GROVE, MN, 55369-7200","MAPLE GROVE","MN","55369-7200","US","45.09255082","-93.4245145","(763) 494-8050","Sales Location","Warehouse","MW","America/Chicago","2006-10-27","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.9634056Z"
"Costco","1021","Maplewood","1431 BEAM AVE","","1431 BEAM AVE, MAPLEWOOD, MN, 55109-1064","MAPLEWOOD","MN","55109-1064","US","45.02899578","-93.03991733","(612) 486-1740","Sales Location","Warehouse","MW","America/Chicago","2008-08-28","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.4845510Z"
"Costco","372","Coon Rapids","12547 RIVERDALE BLVD NW","","12547 RIVERDALE BLVD NW, MINNEAPOLIS, MN, 55448-6708","MINNEAPOLIS","MN","55448-6708","US","45.19922025","-93.34847725","(763) 712-7763","Sales Location","Warehouse","MW","America/Chicago","2001-10-23","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.6121985Z"
"Costco","652","Minneapolis Bus Ctr","3311 BROADWAY ST NE","","3311 BROADWAY ST NE, MINNEAPOLIS, MN, 55413-4553","MINNEAPOLIS","MN","55413-4553","US","45.00039617","-93.21626094","(651) 502-7600","Sales Location","Business Center","BD","America/Chicago","2018-06-27","True","False","False","False","False","False","Auto Buying Program | Business Delivery | Business Products | Delivery | Executive Membership | Fresh Meat | Gas Station | Membership | Office Furniture | Restaurant Supplies | Select Produce & Deli Area | Tobacco","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.9714107Z"
"Costco","1743","Otsego","11910 60TH STREET NE","","11910 60TH STREET NE, OTSEGO, MN, 55301-9730","OTSEGO","MN","55301-9730","US","45.23972502328801","-93.6444325930782","(651) 797-5149","Sales Location","Warehouse","MW","America/Chicago","2026-08-14","True","True","True","True","True","True","Bakery | Food Court | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Self Check-out | Service Deli | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.3388107Z"
"Costco","1125","Rochester MN","2020 COMMERCE DR NW","","2020 COMMERCE DR NW, ROCHESTER, MN, 55901-3246","ROCHESTER","MN","55901-3246","US","44.04673135","-92.51768179","(507) 286-1860","Sales Location","Warehouse","MW","America/Chicago","2012-11-16","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.7086159Z"
"Costco","1344","St Cloud","3636 2ND ST S","","3636 2ND ST S, SAINT CLOUD, MN, 56301-3732","SAINT CLOUD","MN","56301-3732","US","45.54867354","-94.20003809","(320) 316-9865","Sales Location","Warehouse","MW","America/Chicago","2019-06-29","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.0450974Z"
