"retailer","store_id","location_name","status","is_test_location","address","city","county","state","state_code","postal_code","country","country_code","latitude","longitude","phone","store_format","total_building_area","merchandise_level","time_zone","google_maps_url","drive_up_latitude","drive_up_longitude","drive_up_radius","capabilities","capability_names","store_url","source","retrieved_at_utc"
"Target","1862","Stockton North","Open","False","10424 Trinity Parkway","Stockton","San Joaquin","California","CA","95219-7225","United States of America","US","38.05213","-121.372721","209-235-0251","Pfresh","123826","1","America/Los_Angeles","https://maps.google.com/maps?cid=16587366146125300526","38.0518583","-121.3726139","83","Cafe-Pizza | Champion | Clothing Tback | CVS pharmacy | Disney | Drive Up | EV Charging | Fresh Grocery | Hollister | LoveShackFancy | Mobile | Shipt Delivery | Starbucks | Store Pickup | WIC | Wine Beer Spir","Accepts WIC | AT&T Cell Phone Activations | Caf̩-Pizza | Champion | CVS pharmacy | Disney store at Target | Drive Up | EV Charging | Fresh Grocery | Love Shack Fancy X Target | Shipt Delivery | Starbucks Cafe | Store Pickup | Target Textile Drop Spot | The Hollister Collection at Target | Wine, Beer & Spirits Available","https://www.target.com/sl/stockton-north/1862","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:04Z"
"Target","1863","Tucson SE","Open","False","9615 E Old Spanish Trl","Tucson","Pima","Arizona","AZ","85748-7540","United States of America","US","32.207417","-110.786774","520-296-4290","Pfresh","142269","1","America/Phoenix","https://maps.google.com/maps?cid=5984580650816425708","32.2075722","-110.7867778","85","Cafe-Pizza | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Future Col | Hollister | Kendra Scott | LoveShackFancy | Mobile | Opt | ParkeXTarget | Roblox Exp | Rosie Assoulin | Shipt Delivery | Starbucks | Store Pickup | Wine Beer Spir","AT&T Cell Phone Activations | Caf̩-Pizza | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Future Collective | Kendra Scott x Target | Love Shack Fancy X Target | Parke x Target | Roblox Experience | Rosie Assoulin x Target | Shipt Delivery | Starbucks Cafe | Store Pickup | Target Optical | The Hollister Collection at Target | Wine, Beer & Spirits Available","https://www.target.com/sl/tucson-se/1863","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:06Z"
"Target","1864","Rockaway","Open","False","381 Mount Hope Ave","Rockaway","Morris","New Jersey","NJ","07866-1645","United States of America","US","40.906008","-74.55937","973-989-5740","Pfresh","144855","1","America/New_York","https://maps.google.com/maps?cid=6740924334239860938","40.905781","-74.559128","60","Bring Bag | Cafe-Pizza | Champion | CVS pharmacy | Disney | Drive Up | Fresh Grocery | Future Col | Hollister | LoveShackFancy | Mobile | Opt | ParkeXTarget | Rosie Assoulin | Shipt Delivery | Starbucks | Store Pickup | Ulta | WIC","Accepts WIC | AT&T Cell Phone Activations | Bring your reusable bag-no free bags at checkout | Caf̩-Pizza | Champion | CVS pharmacy | Disney store at Target | Drive Up | Fresh Grocery | Future Collective | Love Shack Fancy X Target | Parke x Target | Rosie Assoulin x Target | Shipt Delivery | Starbucks Cafe | Store Pickup | Target Optical | The Hollister Collection at Target | Ulta Beauty at Target","https://www.target.com/sl/rockaway/1864","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:08Z"
"Target","1865","North Bergen Commons","Open","False","7101 Tonnelle Ave","North Bergen","Hudson","New Jersey","NJ","07047-4507","United States of America","US","40.801744","-74.021424","201-520-1701","Pfresh","132162","1","America/New_York","https://maps.google.com/maps?cid=4719141039747493190","40.80195","-74.0219056","50","Bev Bar | Bring Bag | Champion | CVS pharmacy | Drive Up | EV Charging | Fresh Grocery | Future Col | Hollister | LoveShackFancy | Mobile | ParkeXTarget | Rosie Assoulin | Shipt Delivery | Starbucks | Store Pickup | Ulta | WIC","Accepts WIC | AT&T Cell Phone Activations | Beverage Bar | Bring your reusable bag-no free bags at checkout | Champion | CVS pharmacy | Drive Up | EV Charging | Fresh Grocery | Future Collective | Love Shack Fancy X Target | Parke x Target | Rosie Assoulin x Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Ulta Beauty at Target","https://www.target.com/sl/north-bergen-commons/1865","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:09Z"
"Target","1866","Farmingdale","Open","False","100 Willow Park Ctr","Farmingdale","Suffolk","New York","NY","11735-1001","United States of America","US","40.750961","-73.419407","631-962-0270","Pfresh","128848","1","America/New_York","https://maps.google.com/maps?cid=17561459677482777884","40.751322","-73.419712","60","Beer | Bev Bar | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Future Col | Hollister | LoveShackFancy | Mobile | Rosie Assoulin | Shipt Delivery | Starbucks | Store Pickup | WIC","Accepts WIC | AT&T Cell Phone Activations | Beer Available | Beverage Bar | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Future Collective | Love Shack Fancy X Target | Rosie Assoulin x Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target","https://www.target.com/sl/farmingdale/1866","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:12Z"
"Target","1867","La Quinta","Open","False","78935 Hwy 111","La Quinta","Riverside","California","CA","92253-2072","United States of America","US","33.708582","-116.289698","760-564-0492","Pfresh","124509","1","America/Los_Angeles","https://maps.google.com/maps?cid=4718831982935002140","33.7087028","-116.2898917","67","Champion | Clothing Tback | Converse | CVS pharmacy | Drive Up | Fresh Grocery | Future Col | Hollister | LoveShackFancy | ParkeXTarget | Rosie Assoulin | Shipt Delivery | Starbucks | Store Pickup | Ulta | WIC | Wine Beer Spir","Accepts WIC | Champion | Converse | CVS pharmacy | Drive Up | Fresh Grocery | Future Collective | Love Shack Fancy X Target | Parke x Target | Rosie Assoulin x Target | Shipt Delivery | Starbucks Cafe | Store Pickup | Target Textile Drop Spot | The Hollister Collection at Target | Ulta Beauty at Target | Wine, Beer & Spirits Available","https://www.target.com/sl/la-quinta/1867","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:13Z"
"Target","1868","Sherwood","Open","False","21365 SW Baler Way","Sherwood","Washington","Oregon","OR","97140-8989","United States of America","US","45.366442","-122.838655","503-610-6000","Pfresh","125163","1","America/Los_Angeles","https://maps.google.com/maps?cid=7327016314495032062","45.366635","-122.838462","64","Baby Boutique | Baby Concierge | Bev Bar | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Hollister | LoveShackFancy | Mobile | Roblox Exp | Shipt Delivery | Starbucks | Store Pickup | WIC | Wine Beer","Accepts WIC | AT&T Cell Phone Activations | Baby Boutique | Baby Concierge | Beverage Bar | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Love Shack Fancy X Target | Roblox Experience | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Wine & Beer Available","https://www.target.com/sl/sherwood/1868","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:15Z"
"Target","1869","Redlands","Open","False","27320 W Lugonia Ave","Redlands","San Bernardino","California","CA","92374-2041","United States of America","US","34.071916","-117.206907","909-307-1602","Pfresh","124150","1","America/Los_Angeles","https://maps.google.com/maps?cid=12791366004976067662","34.071735","-117.207362","66","Baby Concierge | Clothing Tback | CVS pharmacy | Drive Up | Fresh Grocery | Hollister | Kaiser Clinic | LoveShackFancy | Opt | Roblox Exp | Shipt Delivery | Snack Bar Pizza | Starbucks | Store Pickup | WIC | Wine Beer Spir","Accepts WIC | Baby Concierge | Clinic care by Kaiser Permanente | CVS pharmacy | Drive Up | Fresh Grocery | Love Shack Fancy X Target | Roblox Experience | Shipt Delivery | Snack Bar - Pizza | Starbucks Cafe | Store Pickup | Target Optical | Target Textile Drop Spot | The Hollister Collection at Target | Wine, Beer & Spirits Available","https://www.target.com/sl/redlands/1869","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:17Z"
"Target","1870","Simpsonville","Open","False","694 Fairview Rd","Simpsonville","Greenville","South Carolina","SC","29680-6708","United States of America","US","34.705739","-82.259611","864-963-7251","Pfresh","124076","1","America/New_York","https://maps.google.com/maps?cid=2927062305412317430","34.705975","-82.2596333","51","Apple | Baby Boutique | Baby Concierge | Champion | Converse | CVS pharmacy | Disney | Drive Up | Fresh Grocery | Hollister | LoveShackFancy | Mobile | Shipt Delivery | Snack Bar Pizza | Starbucks | Store Pickup | Ulta | WIC | Wine Beer","Accepts WIC | Apple Experience | AT&T Cell Phone Activations | Baby Boutique | Baby Concierge | Champion | Converse | CVS pharmacy | Disney store at Target | Drive Up | Fresh Grocery | Love Shack Fancy X Target | Shipt Delivery | Snack Bar - Pizza | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Ulta Beauty at Target | Wine & Beer Available","https://www.target.com/sl/simpsonville/1870","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:18Z"
"Target","1871","Abingdon","Open","False","403 Constant Friendship Blvd","Abingdon","Harford","Maryland","MD","21009-2566","United States of America","US","39.460233","-76.316308","410-670-9000","Gen Merch","142065","1","America/New_York","https://maps.google.com/maps?cid=9747661818822874062","39.460467","-76.316701","64","Bev Bar | Champion | CVS pharmacy | Drive Up | Hollister | LoveShackFancy | Mobile | Rosie Assoulin | Shipt Delivery | Starbucks | Store Pickup","AT&T Cell Phone Activations | Beverage Bar | Champion | CVS pharmacy | Drive Up | Love Shack Fancy X Target | Rosie Assoulin x Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target","https://www.target.com/sl/abingdon/1871","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:20Z"
"Target","1872","Durham","Open","False","4037 Durham Chapel Hill Blvd","Durham","Durham","North Carolina","NC","27707-2516","United States of America","US","35.966462","-78.959448","919-765-0008","SuperTarget","174571","1","America/New_York","https://maps.google.com/maps?cid=11902803828768152354","35.966615","-78.959117","59","Bakery | Champion | CVS pharmacy | Deli | Drive Up | Expand Grocery | Future Col | Hollister | Kendra Scott | LoveShackFancy | Mobile | Opt | ParkeXTarget | Roblox Exp | Rosie Assoulin | Shipt Delivery | Snack Bar Pizza | Starbucks | Store Pickup | Ulta | WIC | Wine Beer","Accepts WIC | AT&T Cell Phone Activations | Bakery | Champion | CVS pharmacy | Deli | Drive Up | Expanded Grocery | Future Collective | Kendra Scott x Target | Love Shack Fancy X Target | Parke x Target | Roblox Experience | Rosie Assoulin x Target | Shipt Delivery | Snack Bar - Pizza | Starbucks Cafe | Store Pickup | Target Optical | The Hollister Collection at Target | Ulta Beauty at Target | Wine & Beer Available","https://www.target.com/sl/durham/1872","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:21Z"
"Target","1873","Gainesville","Open","False","13301 Gateway Center Dr","Gainesville","Prince William","Virginia","VA","20155-2984","United States of America","US","38.79473","-77.6068","571-261-5052","SuperTarget","174184","1","America/New_York","https://maps.google.com/maps?cid=10626133967272963573","38.794825","-77.607275","74","Bakery | Champion | CVS pharmacy | Deli | Disney | Drive Up | Expand Grocery | Future Col | Hollister | Kendra Scott | LoveShackFancy | Mobile | Opt | ParkeXTarget | Roblox Exp | Rosie Assoulin | Shipt Delivery | Starbucks | Store Pickup | Ulta | Wine Beer","AT&T Cell Phone Activations | Bakery | Champion | CVS pharmacy | Deli | Disney store at Target | Drive Up | Expanded Grocery | Future Collective | Kendra Scott x Target | Love Shack Fancy X Target | Parke x Target | Roblox Experience | Rosie Assoulin x Target | Shipt Delivery | Starbucks Cafe | Store Pickup | Target Optical | The Hollister Collection at Target | Ulta Beauty at Target | Wine & Beer Available","https://www.target.com/sl/gainesville/1873","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:23Z"
"Target","1874","Leesburg","Open","False","1200 Edwards Ferry Rd","Leesburg","Loudoun","Virginia","VA","20176-3318","United States of America","US","39.115638","-77.534723","703-777-8730","SuperTarget","176820","1","America/New_York","https://maps.google.com/maps?cid=5131314055888615177","39.1155917","-77.5352389","66","Bakery | Champion | CVS pharmacy | Deli | Disney | Drive Up | Expand Grocery | Hollister | Kendra Scott | LoveShackFancy | MinuteClinic | Mobile | Opt | Roblox Exp | Shipt Delivery | Starbucks | Store Pickup | Ulta | Wine Beer","AT&T Cell Phone Activations | Bakery | Champion | CVS pharmacy | Deli | Disney store at Target | Drive Up | Expanded Grocery | Kendra Scott x Target | Love Shack Fancy X Target | MinuteClinic | Roblox Experience | Shipt Delivery | Starbucks Cafe | Store Pickup | Target Optical | The Hollister Collection at Target | Ulta Beauty at Target | Wine & Beer Available","https://www.target.com/sl/leesburg/1874","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:25Z"
"Target","1875","York West","Open","False","2251 York Crossing Dr","York","York","Pennsylvania","PA","17408-4753","United States of America","US","39.965157","-76.778147","717-764-9661","Pfresh","124714","1","America/New_York","https://maps.google.com/maps?cid=1671073175309763593","39.96481","-76.77792","54","Champion | CVS pharmacy | Disney | Drive Up | Fresh Grocery | Hollister | LoveShackFancy | Mobile | Shipt Delivery | Starbucks | Store Pickup | Ulta","AT&T Cell Phone Activations | Champion | CVS pharmacy | Disney store at Target | Drive Up | Fresh Grocery | Love Shack Fancy X Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Ulta Beauty at Target","https://www.target.com/sl/york-west/1875","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:27Z"
"Target","1876","Covington","Open","False","69320 Highway 21","Covington","St. Tammany Parish","Louisiana","LA","70433-7220","United States of America","US","30.442442","-90.14066","985-871-7093","Pfresh","123763","1","America/Chicago","https://maps.google.com/maps?cid=17765431380945273892","30.442751","-90.140438","61","Baby Boutique | Baby Concierge | Champion | CVS pharmacy | Disney | Drive Up | EV Charging | Fresh Grocery | Future Col | Hollister | Kendra Scott | LoveShackFancy | Mobile | ParkeXTarget | Roblox Exp | Rosie Assoulin | Shipt Delivery | Starbucks | Store Pickup | Ulta | Wine Beer Spir","AT&T Cell Phone Activations | Baby Boutique | Baby Concierge | Champion | CVS pharmacy | Disney store at Target | Drive Up | EV Charging | Fresh Grocery | Future Collective | Kendra Scott x Target | Love Shack Fancy X Target | Parke x Target | Roblox Experience | Rosie Assoulin x Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Ulta Beauty at Target | Wine, Beer & Spirits Available","https://www.target.com/sl/covington/1876","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:29Z"
"Target","1877","Port Arthur","Open","False","3100 Highway 365 Ste 90","Port Arthur","Jefferson","Texas","TX","77642-7796","United States of America","US","29.945702","-93.988995","409-729-3201","Gen Merch","124574","1","America/Chicago","https://maps.google.com/maps?cid=11086072897643214241","29.945689","-93.989377","60","Cafe-Pizza | Champion | CVS pharmacy | Drive Up | Hollister | LoveShackFancy | Mobile | Shipt Delivery | Starbucks | Store Pickup | Wine Beer","AT&T Cell Phone Activations | Caf̩-Pizza | Champion | CVS pharmacy | Drive Up | Love Shack Fancy X Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Wine & Beer Available","https://www.target.com/sl/port-arthur/1877","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:30Z"
"Target","1878","Bloomington","Open","False","2966 E 3rd St","Bloomington","Monroe","Indiana","IN","47401-5424","United States of America","US","39.162327","-86.49395","812-336-3473","Pfresh","126784","1","America/New_York","https://maps.google.com/maps?cid=11188982584449418428","39.162404","-86.49422","65","Cafe-Pizza | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Future Col | Hollister | Kendra Scott | LoveShackFancy | Mobile | ParkeXTarget | Roblox Exp | Rosie Assoulin | Shipt Delivery | Starbucks | Store Pickup | Wine Beer Spir","AT&T Cell Phone Activations | Caf̩-Pizza | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Future Collective | Kendra Scott x Target | Love Shack Fancy X Target | Parke x Target | Roblox Experience | Rosie Assoulin x Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Wine, Beer & Spirits Available","https://www.target.com/sl/bloomington/1878","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:17:32Z"
