"retailer","store_id","store_name","address","city","state","zip_code","country","latitude","longitude","phone","website","opening_status","coming_soon","opening_date","wine","beer","liquor","source","source_query"
"Trader Joe's","614","Traderjoes","315 Promenade Blvd","Bridgewater","NJ","08807","US","40.56437","-74.55543","732-805-0268","https://locations.traderjoes.com/nj/bridgewater/614/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/bridgewater/614/"
"Trader Joe's","613","Traderjoes","775 Haddonfield Rd","Cherry Hill","NJ","08002","US","39.92896","-75.03218","856-488-0801","https://locations.traderjoes.com/nj/cherry-hill/613/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/cherry-hill/613/"
"Trader Joe's","610","Traderjoes","259 Allwood Road","Clifton","NJ","07012","US","40.83653","-74.15131","973-777-5020","https://locations.traderjoes.com/nj/clifton/610/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/clifton/610/"
"Trader Joe's","617","Traderjoes","3056 State Route 10 West","Denville","NJ","07834","US","40.86618","-74.50632","973-537-3672","https://locations.traderjoes.com/nj/denville/617/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/denville/617/"
"Trader Joe's","606","Traderjoes","715 River Rd","Edgewater","NJ","07020","US","40.81967","-73.97759","201-945-5932","https://locations.traderjoes.com/nj/edgewater/606/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/edgewater/606/"
"Trader Joe's","604","Traderjoes","176 Columbia Turnpike","Florham Park","NJ","07932","US","40.78913","-74.39137","973-377-0679","https://locations.traderjoes.com/nj/florham-park/604/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/florham-park/604/"
"Trader Joe's","590","Traderjoes","4331 Route 9, Unit 3","Freehold","NJ","07728","US","40.28181","-74.29222","732-462-1539","https://locations.traderjoes.com/nj/freehold/590/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/freehold/590/"
"Trader Joe's","611","Traderjoes","1350 Willow Ave.","Hoboken","NJ","07030","US","40.75367","-74.02995","201-714-4790","https://locations.traderjoes.com/nj/hoboken/611/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/hoboken/611/"
"Trader Joe's","593","Traderjoes","675 US-1","Iselin","NJ","08830","US","40.55978","-74.3076","848-306-5497","https://locations.traderjoes.com/nj/iselin/593/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/iselin/593/"
"Trader Joe's","631","Traderjoes","300 P Route 73 S","Marlton","NJ","08053","US","39.89038","-74.92417","856-988-3323","https://locations.traderjoes.com/nj/marlton/631/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/marlton/631/"
"Trader Joe's","591","Traderjoes","1447 NJ-35","Middletown Township","NJ","07748","US","40.40305","-74.12248","732-808-3237","https://locations.traderjoes.com/nj/middletown-township/591/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/middletown-township/591/"
"Trader Joe's","609","Traderjoes","187 Millburn Ave","Millburn","NJ","07041","US","40.723","-74.29615","973-218-0912","https://locations.traderjoes.com/nj/millburn/609/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/millburn/609/"
"Trader Joe's","612","Traderjoes","869 US-1","North Brunswick","NJ","08902","US","40.46286","-74.45925","732-993-1403","https://locations.traderjoes.com/nj/north-brunswick/612/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/north-brunswick/612/"
"Trader Joe's","605","Traderjoes","404 Rt 17 N","Paramus","NJ","07652","US","40.94832","-74.07059","201-265-9624","https://locations.traderjoes.com/nj/paramus/605/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/paramus/605/"
"Trader Joe's","607","Traderjoes","3528 Brunswick Pike","Princeton","NJ","08540","US","40.3106","-74.66118","609-897-0581","https://locations.traderjoes.com/nj/princeton/607/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/princeton/607/"
"Trader Joe's","608","Traderjoes","1031 Broad St","Shrewsbury","NJ","07702","US","40.31679","-74.06159","732-389-2535","https://locations.traderjoes.com/nj/shrewsbury/608/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/shrewsbury/608/"
"Trader Joe's","603","Traderjoes","910 Hamburg Turnpike","Wayne","NJ","07470","US","40.95928","-74.23041","973-872-4604","https://locations.traderjoes.com/nj/wayne/603/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/wayne/603/"
"Trader Joe's","592","Traderjoes","471 Mt Pleasant Ave","West Orange","NJ","07052","US","40.79302","-74.26813","","https://locations.traderjoes.com/nj/west-orange/592/","coming_soon","true","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/west-orange/592/"
"Trader Joe's","601","Traderjoes","155 Elm St","Westfield","NJ","07090","US","40.65222","-74.35","908-301-0910","https://locations.traderjoes.com/nj/westfield/601/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/westfield/601/"
"Trader Joe's","602","Traderjoes","20 Irvington St","Westwood","NJ","07675","US","40.99317","-74.03598","201-263-0134","https://locations.traderjoes.com/nj/westwood/602/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nj/westwood/602/"
"Trader Joe's","166","Traderjoes","8928 Holly Ave NE","Albuquerque","NM","87122","US","35.17513","-106.54266","505-796-0311","https://locations.traderjoes.com/nm/albuquerque/166/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nm/albuquerque/166/"
"Trader Joe's","167","Traderjoes","2200 Uptown Lp NE","Albuquerque","NM","87110","US","35.10224","-106.56546","505-883-3662","https://locations.traderjoes.com/nm/albuquerque/167/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nm/albuquerque/167/"
"Trader Joe's","165","Traderjoes","530 W Cordova Rd","Santa Fe","NM","87505","US","35.67297","-105.95337","505-995-8145","https://locations.traderjoes.com/nm/santa-fe/165/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nm/santa-fe/165/"
"Trader Joe's","281","Traderjoes","3790 US Hwy 395 S","Carson City","NV","89705","US","39.11176","-119.77663","775-267-2486","https://locations.traderjoes.com/nv/carson-city/281/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nv/carson-city/281/"
"Trader Joe's","280","Traderjoes","10345 S Eastern Ave","Henderson","NV","89052","US","36.00087","-115.10933","702-407-8673","https://locations.traderjoes.com/nv/henderson/280/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nv/henderson/280/"
"Trader Joe's","97","Traderjoes","2716 N Green Valley Pkwy","Henderson","NV","89014","US","36.06958","-115.08112","702-433-6773","https://locations.traderjoes.com/nv/henderson/97/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nv/henderson/97/"
"Trader Joe's","284","Traderjoes","2315 Summa Dr, Ste 100","Las Vegas","NV","89135","US","36.14553","-115.33549","702-242-0597","https://locations.traderjoes.com/nv/las-vegas/284/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nv/las-vegas/284/"
"Trader Joe's","86","Traderjoes","7575 W Washington","Las Vegas","NV","89128","US","36.1806","-115.2579","702-242-8240","https://locations.traderjoes.com/nv/las-vegas/86/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nv/las-vegas/86/"
"Trader Joe's","98","Traderjoes","5639 Centennial Ctr Blvd","Las Vegas","NV","89149","US","36.26311","-115.25674","702-396-3372","https://locations.traderjoes.com/nv/las-vegas/98/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nv/las-vegas/98/"
"Trader Joe's","278","Traderjoes","13945 S Virginia St, Suite 640","Reno","NV","89511","US","39.40245","-119.75224","775-249-6301","https://locations.traderjoes.com/nv/reno/278/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nv/reno/278/"
"Trader Joe's","82","Traderjoes","5035 S McCarran Blvd","Reno","NV","89502","US","39.47879","-119.78399","775-826-1621","https://locations.traderjoes.com/nv/reno/82/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nv/reno/82/"
"Trader Joe's","279","Traderjoes","185 Los Altos Pkwy","Sparks","NV","89436","US","39.58091","-119.74125","775-259-1634","https://locations.traderjoes.com/nv/sparks/279/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/nv/sparks/279/"
"Trader Joe's","547","Traderjoes","445 Gold St","Brooklyn","NY","11201","US","40.69099","-73.98292","718-243-0107","https://locations.traderjoes.com/ny/brooklyn/547/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/brooklyn/547/"
"Trader Joe's","548","Traderjoes","200 Kent Ave","Brooklyn","NY","11249","US","40.71772","-73.96468","718-218-7315","https://locations.traderjoes.com/ny/brooklyn/548/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/brooklyn/548/"
"Trader Joe's","558","Traderjoes","130 Court St","Brooklyn","NY","11201","US","40.68958","-73.99287","718-246-8460","https://locations.traderjoes.com/ny/brooklyn/558/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/brooklyn/558/"
"Trader Joe's","536","Traderjoes","1565 Niagara Falls Blvd","Buffalo","NY","14228","US","42.99805","-78.82126","716-833-4687","https://locations.traderjoes.com/ny/buffalo/536/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/buffalo/536/"
"Trader Joe's","535","Traderjoes","79 Wolf Rd","Colonie","NY","12205","US","42.71416","-73.81204","518-482-4538","https://locations.traderjoes.com/ny/colonie/535/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/colonie/535/"
"Trader Joe's","551","Traderjoes","5900 Jericho Turnpike","Commack","NY","11725","US","40.84033","-73.30749","631-499-0898","https://locations.traderjoes.com/ny/commack/551/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/commack/551/"
"Trader Joe's","550","Traderjoes","910 Old Country Rd","Garden City","NY","11530","US","40.74439","-73.6039","516-794-0174","https://locations.traderjoes.com/ny/garden-city/550/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/garden-city/550/"
"Trader Joe's","579","Traderjoes","388 Feura Bush Rd","Glenmont","NY","12077","US","42.59989","-73.7943","518-363-4927","https://locations.traderjoes.com/ny/glenmont/579/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/glenmont/579/"
"Trader Joe's","574","Traderjoes","3 Halfmoon Crossing Blvd","Halfmoon","NY","12065","US","42.85915","-73.76531","518-383-5015","https://locations.traderjoes.com/ny/halfmoon/574/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/halfmoon/574/"
"Trader Joe's","533","Traderjoes","215 N Central Ave","Hartsdale","NY","10530","US","41.02554","-73.79347","914-997-1960","https://locations.traderjoes.com/ny/hartsdale/533/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/hartsdale/533/"
"Trader Joe's","554","Traderjoes","1280 West Broadway","Hewlett","NY","11557","US","40.6392","-73.70172","516-569-7191","https://locations.traderjoes.com/ny/hewlett/554/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/hewlett/554/"
"Trader Joe's","568","Traderjoes","744 S Meadow Street","Ithaca","NY","14850","US","42.42878","-76.51047","607-272-1420","https://locations.traderjoes.com/ny/ithaca/568/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/ithaca/568/"
"Trader Joe's","556","Traderjoes","2085 Smith Haven Plaza","Lake Grove","NY","11755","US","40.86864","-73.1281","631-366-2094","https://locations.traderjoes.com/ny/lake-grove/556/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/lake-grove/556/"
"Trader Joe's","532","Traderjoes","1260 Boston Post Rd","Larchmont","NY","10538","US","40.93836","-73.74645","914-833-9112","https://locations.traderjoes.com/ny/larchmont/532/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/larchmont/532/"
"Trader Joe's","553","Traderjoes","1714 Merrick Rd","Merrick","NY","11566","US","40.65336","-73.55877","516-771-1012","https://locations.traderjoes.com/ny/merrick/553/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/merrick/553/"
"Trader Joe's","577","Traderjoes","300 Rte 25A","Miller Place","NY","11764","US","40.94095","-72.99024","934-225-8061","https://locations.traderjoes.com/ny/miller-place/577/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/miller-place/577/"
"Trader Joe's","538","Traderjoes","400 Grand St. (Cellar)","New York","NY","10002","US","40.71614","-73.98677","212-477-8340","https://locations.traderjoes.com/ny/new-york/538/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/new-york/538/"
